Id,ProductId,UserId,ProfileName,Time,Score,HelpfulnessNumerator,HelpfulnessDenominator,Summary,Text
196402,B002U4MS1S,A46VVFEYQ87Y0,CrazyDaisy,2012-09-04,4,1,1,Feeling Better With Usa Treats,"My doggies love these rawhide chews. (I was worried that they might not like them.) I want to be very careful about buying treats just from the USA, since so many pets are sick and/or dying from those made in some other countries. They're a little pricey, but in my mind they are worth it."
171447,B000WFORH0,AJSQODVTPYBKP,bellina,2012-04-19,1,4,5,My Cats Wouldn'T Touch It,"A short background on the eating habits of my two cats, one is super finicky and the other cat will eat just about anything. When even my non-picky cat wouldn't touch any of it, I knew something was not right with this food. They refused to eat any of it. I like the premise behind the food, all natural and grain-free, but I am going to have to go back to the prior food my cats like. Hopefully my local animal shelter can make use of the food for their cats, if they even eat it."
520348,B001VNP3ZC,A3KFJYSZA2HH2X,dealfinder500,2011-08-16,5,5,5,Fantastic!,"Despite what the picture shows, you do not get ground mustard powder, it is the seeds. Each pound comes in a foil bag that should last for years if stored in a cool place.<br /><br />I only opened one bag, but I didn't see any ""extras"" in the bag - just mustard seed. This is so much cheaper than buying from the grocery store. I was paying  $2.50 for 1.5 oz there. Here it's not even $4/lb."
12340,B000LKX1F0,A2WQ4FT0CMDSUI,Profane Poet,2011-11-04,4,0,0,Tasty,I like these. They are not gas-producing and they hold shape OK for canned beans. Flavor is good. Love that they don't have added salt.
366736,B000GAT6MM,A32T88YBPOVC0B,Jackson L Harris II,2012-10-02,1,0,1,Bitter Surprise,"I have enjoyed Nutiva Organic Shelled Hempseed for three years.  But I just received a three pound bag that was puffed up with air.  When I opened it up, it still smelled like hemp seed so I took a bite and swallowed it.  Not only did it taste bitter, but it burned my throat!  Amazon is refunding my money and I am going to try a different brand of hemp seed.  I suspect improper packaging or storage which is a shame because Nutiva's product is really good when it is fresh."
330467,B001EPQVBM,A3HV0HSSMWY215,Spare4mayer,2012-02-08,2,0,0,Don'T Buy This From Amazon,"I'm a big fan of this oatmeal, but for some reason, the product I received from Amazon is off.  The consistency is just kind of off, and not the same as what I get when I get it from the grocery store.  Too bad, because the price is right."
147131,B000LQHP6A,A3RWA0EUDDTA8R,paty,2010-09-25,3,2,2,Pita,Would not order this again.  Buying at a local store would have been better.  Seemed dry and not as fresh as I hoped.
423122,B005IPJTZE,AKGRIZTXYAKE8,Willie Dynomite,2012-04-10,2,0,0,Didn'T Care For It,"I agree with some of the other reviewers in that the artificial sweetener taste is kind of off putting. It would be nice to find a K cup that is plain old hot cocoa powder, without all the other STUFF in it."
362971,B0007PNKRI,A1WX42M589VAMQ,Mir,2010-04-26,5,4,6,"Lovely Sugarfree Preserves, But The Blueberry Flavor Comes Across Lightly","I'm probably being TOO picky, cause the truth is, I've never gotten a burst of true, full blueberry flavor in any preserve/jam of that fruit I've tried. I don't know if the heating lessens the flavor or what.<br /><br />So, while this wasn't as ""true fruity"" flavored as the apricot, it was very pleasant and I enjoyed it. It has the same semi-puree consistency as the other Nature's Hollow preserve I've tried. For sugar-free, this is really nice. Only 2 grams of effective carbs per tablespoon, with 20 calories per tbsp. Ingredients: blueberries, xylitol, spring water, fruit pectin, citric acid. I like that simple list of ingredients. :)<br /><br />I am eager to try the strawberry one, now. :D"
93260,B0015Y60O0,ADE4H0RV5172H,"Lydia J. Cypher ""Lydia in Phoenix""",2009-11-09,5,9,10,"Great Candies, But Overpriced On Amazon ...","I love these candies and so does everyone I've ever given one too!  They make a great gift and come in this festive little box with individually wrapped Raffaellos, every one a work of art to die for!  So what's not to like???  Well, how about the fact that you can get this same product at Walmart for about $3-4.00?  Knowing that, do you really want to spend $10.00 plus shipping for a few pieces of candy???"
507848,B006N3IE6A,A35R32TA60XD57,M. Torma,2010-12-15,5,1,1,A Must Have On My Carousel!,"I wasn't expecting this one to be so rich or full!  Yet it has a smoky finish that is typical of a French roast but doesn't taste burnt.  I think alot of times a French roast tastes thin and yet bitter instead of full and smoky, but not this one! Very pleased with it and will definitely order again.  If you like a stronger cup in the morning, without being bitter, give this one a try."
513946,B000GFYRLW,A2SB9OS5PTYAMQ,amazonaddict,2010-08-23,5,1,1,Good Variety Of New And Classic Flavors,"This is a great assortment to give as a gift or have in an office because it has a variety of Bigelow flavors, including classics like Earl Gray and Constant Comment and the milder Green and Lemon Lift teas.  It's great that all of these teas are decaffeinated!"
561187,B00014FKPA,A1NYKD19R5JQWD,Rayne,2012-04-05,1,0,0,Really Disappointed,"though i did not purchase this through amazon, i did get this recently from thw grocery store, and have to admit im really disappointed.  i followed the instructions the first evening EXACTLY as instructed with the included paper, and no results.  the second day, i brewed just a little longer, still no luck, (basing this off some other comments from other users here on amazon) then today i only did 6oz, not 12 as the paper instructs, and even brewed this for 6 minutes.  still nothing.<br /><br />i really wanted this to work for me like it has for others, i had heard good things and was so excited, but still no luck.  i guess im one of those people this doesnt affect. ill keep trying it daily till i run out, but looks like ill have to try something else.<br /><br />as for taste, its not bad. just tastes like tea leaves, not deliciously fantastic, but not nose-pinchingly undrinkable. good luck to anyone else. hope you have more success with this than i did"
525598,B00168DNZ4,A3GDX1FPWX4YRO,L. Shi,2012-10-12,3,0,0,Not Moist,"When I received the product, I was very surprised by the color of the cacao bean. It was different from the product picture, a light brown color. When I peeled away this light brown coating, it showed the cacao bean similar to the product images. But the actual texture was not moist like I had in mind. This was my first cacao bean purchase, so I can't really tell if it's fresh or not. When I opened the zip locked bag, I do smell an alcohol like aroma. They are bitter, but tolerant. Now in the back of the package, it does shows the stamped expiration date.<br /><br />Fast shipping from seller. Thanks for the sample gifts."
150324,B00355CLLS,A2YICKER1KOAFO,boogie's mom,2009-11-18,5,0,1,Really Tasty!,My daughter loves this food! I tried it and its good!Added bonus is the DHA.
466123,B001E18K8S,A1HM9ZCU43N6XD,"R. Newton ""health nut""",2011-11-07,5,0,0,Best Stuff For Natural Medicine,This product if the best stuff if your needing to get your body back on track. It is all natural and provides a lot of magnesium for a healthy body. Will be buying again.
74376,B001EQ4H3A,A2JQ1PEOZK8L9Q,"Ms. Szymanski ""Perfume maven""",2011-07-08,2,0,0,Way Too Many Almonds!,"This container had so many almonds in the mixture! A few almonds would've been ideal but the whole container was almonds 75% almonds! I counted the macadamia nuts in each can and there were about 4-5, and about 10 cashews, and the rest were those horrible almonds! I would've preferred peanuts! If you love almonds this is the best option for you! But if you're looking for macadamia and cashews you will be deeply depressed! I will not buy again! I cancelled my subscription because I can't keep eating cans full of almonds!"
182137,B000EMM9WG,A2OWR5G2OAQF7C,Sincerely Yours,2009-03-26,5,0,0,Crunchy-Lious,"I am normally not a great fan of such bars, because despite all the healthy ingredients they contain hydrogentated corn syrup.  Horray,this product contains no such awful ingredient.  And they are very delicious. Crunchy oat with a lovely honey taste - not overtly sweet - just right.  there are two servings per packet totalling 180 calories.  This is a great little snack and quite filling.  Although it is very moorish- so you have better have great self-control!<br /><br />PS: we now order it on a regular basis, which does make it cheaper by at least $1 savings per box."
275977,B000FFQ1ZI,A149QJQ7IZAPYK,Christel Block,2007-03-19,5,4,4,Excellent Buns!,"My son exclaimed-""It is just like the other kids have, its great.""  I liked them too!"
356,B002J2DO8W,ASIAOU4JW8LUG,K. Gohokar,2012-03-13,5,0,0,Great Taste,This is what I was looking for and was missing it. The taste is exactly the taste as the one made in India so just loved it and remember my days back in India. Definitely recommend it.
328717,B000QV0M2E,A3H9NI5FUXYATL,CA reader,2007-11-16,5,1,1,Unbelievably Good,"There are a million different snack bars out there. The ones from Divinely D'lish are unique and in a class by themselves. I discovered them at the farmer's market in the Ferry Building in San Francisco. One taste and I was hooked for life.<br /><br />Since then, they have found their way into local shops here on the peninsula in the Bay Area. But now that they are available online at Amazon, anyone anywhere can enjoy them.<br /><br />The ingredient list is simple, straightforward, healthy and impressive. No GMO, no trans fats, unsulphered dried fruit, an emphasis on organic. They look like someone took tons of different kinds of grains (but they're wheat-free), seeds and nuts and mashed them together with dates, raisins, syrup, coconut. You can see every seed - nothing is pulverized and there's no flour filler. They're soft, but the nuts and seeds give them an oh-so-satisfying crunch.<br /><br />I heat them up very slightly and they taste like the most heavenly fresh baked cookies imaginable. My husband's favorite is the Cheeky Cherry Chocolate but since I try and steer clear of chocolate, my favorite is the Haute Diggity Date. He packs them on long business trips to help him over jet lag. I pack them as gifts for my east coast friends instead of the See's candy I used to bring. People seem to really appreciate something good to eat they don't have to feel guilty about.<br /><br />The only negative - and it's a big one - is it's almost impossible to exercise moderation with these things. Even if you can buy them locally here in the Bay Area, you might as well buy them online by the box. They'll be gone in a flash."
353197,B002YLI9E2,ASWOF6PRBN5V0,RC NY,2011-10-21,2,1,1,Not That Great,In the past I had purchased Wabash Valley Farms Real Theater Popcorn Popping Oil. That brand was VERY good.  This one was a bit of a disappointment. I mistakenly thought it would taste pretty much the same as the Wabash oil. The flavor wasn't quite right. I will not buy this brand again.
167625,B006BXUZVO,A2ESOF0E2FTXXL,Just_Karen,2012-05-06,5,0,0,So.  Very.  Good.,"I'm a big fan of Raisin Bran. I like the serious, healthy flavor of bran, I really like raisins, so it's all good until about halfway through the bowl. At that point, it stops being a healthy breakfast option and turns into a bowl of soggy mush with hard raisins in it, and I have to stop eating.<br /><br />This new incarnation, Cinnamon Almond Raisin Bran, is crunchy and surprising, with the almond rescuing it from the earnestness of traditional Raisin Bran. But the real delight is whatever they've done to make the flakes stay crispy through the entire bowl. It's fantastic with whole milk and a little Sugar in the Raw (just a little).<br /><br />Delicious."
